Event_id,Episode,Agri,Name,Country
1016686,33,- High,Tlemcen,Algeria
1016686,33,- Low,Oriental,Morocco
1016686,33,- Low,Ciudad Autónoma de Melilla,Spain
1016686,33,- Low,Fès - Boulemane,Morocco
1016686,33,- Low,Souss - Massa - Draâ,Morocco
1016686,33,- Low,Tanger - Tétouan,Morocco
1016686,33,- Low,Taza - Al Hoceima - Taounate,Morocco
1016696,6,- Medium,Esfahan,Iran
1016696,6,- Medium,Khorasan,Iran
1016696,6,- Medium,Semnan,Iran
1016696,6,- High,Mangistauskaya,Kazakhstan
1016696,6,- Medium,Chardzhou,Turkmenistan
1016696,6,- High,Mary,Turkmenistan
1016696,6,- Medium,Tashauz,Turkmenistan
1016696,6,- High,Bukhara,Uzbekistan
1016696,6,- Medium,Karakalpakstan,Uzbekistan
1016696,6,- Medium,Khorezm,Uzbekistan
1016696,6,- High,Navoiy,Uzbekistan
1016696,6,- High,Balkan,Turkmenistan
1016696,6,- Medium,Ahal,Turkmenistan
1016696,6,- Medium,Kermanshah,Iran
1016696,6,- Medium,East Azarbayejan,Iran
1016696,6,- Medium,Gilan,Iran
1016696,6,- Medium,Hamedan,Iran
1016696,6,- Medium,Kordestan,Iran
1016696,6,- Medium,Lorestan,Iran
1016696,6,- Medium,Markazi,Iran
1016696,6,- Medium,Mazandaran,Iran
1016696,6,- Medium,Tehran,Iran
1016696,6,- Medium,West Azarbayejan,Iran
1016696,6,- Medium,Zanjan,Iran
1016696,6,- Medium,Ardebil,Iran
1016696,6,- Medium,Ghazvin,Iran
1016696,6,- Medium,Ghom,Iran
1016715,19,- Low,Bali,Indonesia
1016715,19,- Medium,Nusatenggara Barat,Indonesia
1016715,19,- Medium,Jawa Timur,Indonesia
1016764,7,- Low,Andhra Pradesh,India
1016764,7,- Low,Karnataka,India
1016764,7,- Low,Orissa,India
1016777,17,- Medium,Santa Cruz,Argentina
1016777,17,- Low,Magallanes y Antartica chilena,Chile
1016833,27,- Medium,Alaotra Mangoro,Madagascar
1016833,27,- Medium,Amoron I Mania,Madagascar
1016833,27,- Medium,Analamanga,Madagascar
1016833,27,- Medium,Analanjirofo,Madagascar
1016833,27,- Medium,Atsimo Atsinanana,Madagascar
1016833,27,- Medium,Atsinanana,Madagascar
1016833,27,- Medium,Betsiboka,Madagascar
1016833,27,- Medium,Boeny,Madagascar
1016833,27,- Medium,Bongolava,Madagascar
1016833,27,- Medium,Diana,Madagascar
1016833,27,- Medium,Haute Matsiatra,Madagascar
1016833,27,- Medium,Ihorombe,Madagascar
1016833,27,- Medium,Itasy,Madagascar
1016833,27,- Medium,Melaky,Madagascar
1016833,27,- Medium,Menabe,Madagascar
1016833,27,- Medium,Sava,Madagascar
1016833,27,- Medium,Sofia,Madagascar
1016833,27,- Medium,Vakinankaratra,Madagascar
1016833,27,- Medium,Vatovavy Fitovinany,Madagascar
1016878,24,- Medium,Manica,Mozambique
1016878,24,- Medium,Tete,Mozambique
1016878,24,- Medium,Manicaland,Zimbabwe
1016878,24,- Low,Gaza,Mozambique
1016878,24,- Low,Limpopo,South Africa
1016878,24,- Medium,Mpumalanga,South Africa
1016878,24,- Medium,Lusaka,Zambia
1016878,24,- Medium,Mashonaland Central,Zimbabwe
1016878,24,- Medium,Mashonaland West,Zimbabwe
1016878,24,- Medium,Cabo Delgado,Mozambique
1016878,24,- Medium,Nampula,Mozambique
1016878,24,- Medium,Niassa,Mozambique
1016878,24,- Medium,Zambezia,Mozambique
1016891,13,- Medium,Lesotho,Lesotho
1016891,13,- Low,Eastern Cape,South Africa
1016891,13,- Low,KwaZulu-Natal,South Africa
1016906,18,- Low,Ajdabiya (agedabia),Libya
1016906,18,- Low,Al Jufrah,Libya
1016906,18,- Low,Al Kufrah,Libya
1016906,18,- Low,Ash Shati,Libya
1016906,18,- Low,Murzuq,Libya
1016906,18,- Low,Sabha,Libya
1016906,18,- Medium,Sawfajjin (sofuljeen),Libya
1016906,18,- Medium,Surt (sirte),Libya
1016955,9,- Medium,Western Australia,Australia
1016959,17,- Medium,Burundi,Burundi
1016959,17,- Medium,Equatorial Guinea,Equatorial Guinea
1016959,17,- Low,Bengo,Angola
1016959,17,- Medium,Cabinda,Angola
1016959,17,- Medium,Kuanza Norte,Angola
1016959,17,- Medium,Uige,Angola
1016959,17,- Medium,Centre,Cameroon
1016959,17,- Medium,Est,Cameroon
1016959,17,- Medium,Sud,Cameroon
1016959,17,- Medium,Basse-Kotto,Central African Republic
1016959,17,- Medium,Kémo,Central African Republic
1016959,17,- Medium,Lobaye,Central African Republic
1016959,17,- Medium,Mambéré-Kadéï,Central African Republic
1016959,17,- Medium,Nana-Mambéré,Central African Republic
1016959,17,- Medium,Ombella M'Poko,Central African Republic
1016959,17,- Medium,Ouaka,Central African Republic
1016959,17,- Medium,Sangha-Mbaéré,Central African Republic
1016959,17,- Medium,Bouenza,Republic of Congo
1016959,17,- High,Cuvette,Republic of Congo
1016959,17,- High,Cuvette-Ouest,Republic of Congo
1016959,17,- Medium,Lekoumou,Republic of Congo
1016959,17,- Medium,Likouala,Republic of Congo
1016959,17,- Medium,Niari,Republic of Congo
1016959,17,- High,Plateaux,Republic of Congo
1016959,17,- Medium,Sangha,Republic of Congo
1016959,17,- High,Bandundu,Democratic Republic of the Congo
1016959,17,- High,Bas-Congo,Democratic Republic of the Congo
1016959,17,- High,Equateur,Democratic Republic of the Congo
1016959,17,- Medium,Kasai Occidental,Democratic Republic of the Congo
1016959,17,- Medium,Kasai Oriental,Democratic Republic of the Congo
1016959,17,- High,Kinshasa,Democratic Republic of the Congo
1016959,17,- Medium,Orientale,Democratic Republic of the Congo
1016959,17,- Medium,Sud-Kivu,Democratic Republic of the Congo
1016959,17,- Medium,Estuaire,Gabon
1016959,17,- Medium,Haut-Ogooue,Gabon
1016959,17,- Medium,Moyen-Ogooue,Gabon
1016959,17,- Medium,Ngounie,Gabon
1016959,17,- Medium,Nyanga,Gabon
1016959,17,- Medium,Ogooue-Ivindo,Gabon
1016959,17,- Medium,Ogooue-lolo,Gabon
1016959,17,- Medium,Ogooue-Maritime,Gabon
1016959,17,- Medium,Woleu-Ntem,Gabon
1016959,17,- Medium,Kigoma,Tanzania
1016959,17,- High,Pool,Republic of Congo
1016960,13,- Medium,Liberia,Liberia
1016960,13,- Medium,Atakora,Benin
1016960,13,- Medium,Borgou,Benin
1016960,13,- Medium,Collines,Benin
1016960,13,- Medium,Couffo,Benin
1016960,13,- Medium,Donga,Benin
1016960,13,- Medium,Zou,Benin
1016960,13,- Medium,Zanzan,Côte d'Ivoire
1016960,13,- Medium,Ashanti,Ghana
1016960,13,- Medium,Brong Ahafo,Ghana
1016960,13,- Medium,Eastern,Ghana
1016960,13,- Medium,Greater Accra,Ghana
1016960,13,- Medium,Northern,Ghana
1016960,13,- Medium,Upper West,Ghana
1016960,13,- Medium,Volta,Ghana
1016960,13,- Medium,Centrale,Togo
1016960,13,- Medium,Kara,Togo
1016960,13,- Medium,Maritime,Togo
1016960,13,- Medium,Plateaux,Togo
1016960,13,- Medium,Savanes,Togo
1016960,13,- Medium,District autonome de Yamoussoukro,Côte d'Ivoire
1016960,13,- Medium,Gôh-Djiboua,Côte d'Ivoire
1016960,13,- Medium,Lacs,Côte d'Ivoire
1016960,13,- Medium,Lagunes,Côte d'Ivoire
1016960,13,- Medium,Montagnes,Côte d'Ivoire
1016960,13,- Medium,Sassandra-Marahoue,Côte d'Ivoire
1016960,13,- Medium,Woroba,Côte d'Ivoire
1016960,13,- Medium,Bas Sassandra,Côte d'Ivoire
1016963,16,- Low,Campeche,Mexico
1016963,16,- Low,Guerrero,Mexico
1016963,16,- Low,Hidalgo,Mexico
1016963,16,- Low,Mexico,Mexico
1016963,16,- Low,Oaxaca,Mexico
1016963,16,- Low,Puebla,Mexico
1016963,16,- Low,Tabasco,Mexico
1016963,16,- Low,Veracruz,Mexico
1016963,16,- High,Chihuahua,Mexico
1016963,16,- Medium,Coahuila,Mexico
1016963,16,- Medium,Sonora,Mexico
1016963,16,- Medium,New Mexico,United States
1016963,16,- Medium,Texas,United States
1016963,16,- Medium,Baja California Sur,Mexico
1016995,15,- Low,Nord,Cameroon
1016995,15,- Medium,Nord - Ouest,Cameroon
1016995,15,- Medium,Sud - Ouest,Cameroon
1016995,15,- High,Adamawa,Nigeria
1016995,15,- Medium,Akwa Ibom,Nigeria
1016995,15,- Medium,Anambra,Nigeria
1016995,15,- Medium,Benue,Nigeria
1016995,15,- High,Borno,Nigeria
1016995,15,- Medium,Cross River,Nigeria
1016995,15,- Medium,Delta,Nigeria
1016995,15,- Medium,Edo,Nigeria
1016995,15,- Medium,Abuja,Nigeria
1016995,15,- Medium,Imo,Nigeria
1016995,15,- High,Jigawa,Nigeria
1016995,15,- Medium,Kaduna,Nigeria
1016995,15,- Medium,Kano,Nigeria
1016995,15,- Medium,Kogi,Nigeria
1016995,15,- Medium,Kwara,Nigeria
1016995,15,- Medium,Niger,Nigeria
1016995,15,- Medium,Ogun,Nigeria
1016995,15,- Medium,Osun,Nigeria
1016995,15,- Medium,Oyo,Nigeria
1016995,15,- Medium,Taraba,Nigeria
1016995,15,- High,Yobe,Nigeria
1016995,15,- Medium,Abia,Nigeria
1016995,15,- High,Bauchi,Nigeria
1016995,15,- Medium,Bayelsa,Nigeria
1016995,15,- Medium,Ebonyi,Nigeria
1016995,15,- Medium,Ekiti,Nigeria
1016995,15,- Medium,Enugu,Nigeria
1016995,15,- High,Gombe,Nigeria
1016995,15,- Medium,Nassarawa,Nigeria
1016995,15,- Medium,Ondo,Nigeria
1016995,15,- Medium,Plateau,Nigeria
1016995,15,- Medium,Rivers,Nigeria
1016995,15,- Low,Zamfara,Nigeria
1017005,12,- Medium,Thailand,Thailand
1017005,12,- Low,Sichuan Sheng,China
1017005,12,- Low,Yunnan Sheng,China
1017005,12,- Medium,Kelantan,Malaysia
1017005,12,- Low,Terengganu,Malaysia
1017005,12,- Low,Region VI (Western Visayas),Philippines
1017005,12,- Low,Region IV (Southern Tagalog),Philippines
1017013,10,- Medium,South Australia,Australia
1017013,10,- Medium,Victoria,Australia
1017051,12,- Medium,Georgia,Georgia
1017051,12,- Medium,Moldova,Moldova
1017051,12,- High,Romania,Romania
1017051,12,- Medium,Gomel,Belarus
1017051,12,- Medium,Adygeya Rep.,Russia
1017051,12,- Low,Astrakhanskaya Oblast,Russia
1017051,12,- Medium,Belgorodskaya Oblast,Russia
1017051,12,- Medium,Chechnya Rep.,Russia
1017051,12,- Medium,Dagestan Rep.,Russia
1017051,12,- Medium,Ingushetiya Rep.,Russia
1017051,12,- Medium,Kabardino-balkariya Rep.,Russia
1017051,12,- Medium,Kalmykiya Rep.,Russia
1017051,12,- Medium,Karatchayevo-cherkesiya Rep.,Russia
1017051,12,- Medium,Krasnodarskiy Kray,Russia
1017051,12,- Medium,Kurskaya Oblast,Russia
1017051,12,- Medium,Lipetskaya Oblast,Russia
1017051,12,- Low,Mordoviya Rep.,Russia
1017051,12,- Medium,Name Unknown,Russia
1017051,12,- Low,Penzenskaya Oblast,Russia
1017051,12,- Medium,Rostovskaya Oblast,Russia
1017051,12,- Medium,Saratovskaya Oblast,Russia
1017051,12,- Medium,Severnaya Osetiya-alaniya Rep.,Russia
1017051,12,- Medium,Stavropolskiy Kray,Russia
1017051,12,- Low,Ulyanovskaya Oblast,Russia
1017051,12,- Medium,Volgogradskaya Oblast,Russia
1017051,12,- Medium,Voronezhskaya Oblast,Russia
1017051,12,- Medium,Cherkas'ka,Ukraine
1017051,12,- Medium,Chernihivs'ka,Ukraine
1017051,12,- High,Chernivets'ka,Ukraine
1017051,12,- Medium,Dnipropetrovs'ka,Ukraine
1017051,12,- Medium,Donets'ka,Ukraine
1017051,12,- Medium,Ivano-frankivs'ka,Ukraine
1017051,12,- Medium,Kharkivs'ka,Ukraine
1017051,12,- Medium,Khersons'ka,Ukraine
1017051,12,- Medium,Khmel'nyts'ka,Ukraine
1017051,12,- Medium,Kirovohrads'ka,Ukraine
1017051,12,- Medium,Krym,Ukraine
1017051,12,- Medium,Kyyivs'ka,Ukraine
1017051,12,- Medium,Luhans'ka,Ukraine
1017051,12,- Medium,Mykolayivs'ka,Ukraine
1017051,12,- Medium,Odes'ka,Ukraine
1017051,12,- Medium,Poltavs'ka,Ukraine
1017051,12,- Medium,Sums'ka,Ukraine
1017051,12,- Medium,Ternopil's'ka,Ukraine
1017051,12,- Medium,Vinnyts'ka,Ukraine
1017051,12,- Medium,Zaporiz'ka,Ukraine
1017051,12,- Medium,Zhytomyrs'ka,Ukraine
1017111,9,- Medium,Alberta,Canada
1017114,5,- Medium,Guera,Chad
1017114,5,- Medium,Salamat,Chad
1017114,5,- Low,Batha Est,Chad
1017114,5,- Low,Batha Ouest,Chad
1017114,5,- Low,Baguirmi,Chad
1017114,5,- Low,Daraba,Chad
1017114,5,- Low,Ouaddai,Chad
1017217,5,- Low,Bihar,India
1017217,5,- Low,Uttar Pradesh,India
1017227,5,- Low,Virginia,United States
1017227,5,- Low,West Virginia,United States
1017227,5,- Low,Kentucky,United States
1017227,5,- Low,Ohio,United States
1017227,5,- Low,Pennsylvania,United States
1017243,2,- High,Hebei Sheng,China
1017243,2,- Medium,Shaanxi Sheng,China
1017243,2,- High,Shanxi Sheng,China
1017265,1,- Medium,Amurskaya Oblast,Russia
1017265,1,- Medium,Buryatiya Rep.,Russia
1017265,1,- Medium,Chitinskaya Oblast,Russia
1017265,1,- Medium,Sakha Rep.,Russia
1017286,2,- Medium,Catamarca,Argentina
1017286,2,- Medium,Cordoba,Argentina
1017286,2,- Medium,La Rioja,Argentina
1017286,2,- Medium,Salta,Argentina
1017286,2,- Medium,San Juan,Argentina
1017286,2,- Medium,San Luis,Argentina
1017286,2,- Medium,Santa Fe,Argentina
1017286,2,- Medium,Santiago Del Estero,Argentina
1017286,2,- Medium,Buenos Aires,Argentina
1017334,1,- Medium,Arxangai,Mongolia
1017334,1,- Medium,Bayan-O'lgii,Mongolia
1017334,1,- Medium,Bayanxongor,Mongolia
1017334,1,- Medium,Xovd,Mongolia
1017334,1,- Medium,Xo'vsgol,Mongolia
1017334,1,- Medium,Uvs,Mongolia
1017334,1,- Medium,Zavxan,Mongolia
1017334,1,- Medium,Tyva Rep.,Russia
